# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.25999999999999995, mej = 0.023201562933498177, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I
94.850000 453.400957 329.259252 250.636317 200.557345 169.937450 150.748050 111.789028 77.027889 54.092156 438.520716 363.871182 283.650445 241.063961 166.850482
94.900000 453.638570 329.435241 250.773181 200.669222 170.034012 150.834994 111.856379 77.077642 54.130192 438.750950 364.064367 283.803749 241.196053 166.945498
94.950000 453.876178 329.611226 250.910041 200.781097 170.130572 150.921936 111.923729 77.127395 54.168228 438.981178 364.257548 283.957051 241.328142 167.040511
95.000000 454.113780 329.787207 251.046898 200.892969 170.227129 151.008876 111.991077 77.177146 54.206264 439.211401 364.450725 284.110349 241.460228 167.135523
95.050000 454.351377 329.963184 251.183753 201.004839 170.323685 151.095815 112.058425 77.226898 54.244300 439.441618 364.643897 284.263644 241.592312 167.230533
95.100000 454.588968 330.139157 251.320604 201.116706 170.420239 151.182752 112.125771 77.276648 54.282335 439.671831 364.837065 284.416935 241.724393 167.325541
95.150000 454.826553 330.315127 251.457453 201.228571 170.516791 151.269687 112.193116 77.326398 54.320369 439.902038 365.030229 284.570223 241.856471 167.420547
95.200000 455.064133 330.491092 251.594298 201.340434 170.613341 151.356621 112.260460 77.376147 54.358403 440.132239 365.223388 284.723507 241.988546 167.515551
95.250000 455.301708 330.667053 251.731141 201.452295 170.709889 151.443553 112.327803 77.425895 54.396437 440.362435 365.416543 284.876789 242.120618 167.610553
95.300000 455.539276 330.843010 251.867981 201.564153 170.806435 151.530483 112.395145 77.475642 54.434471 440.592626 365.609693 285.030066 242.252687 167.705554
95.350000 455.776840 331.018964 252.004818 201.676009 170.902980 151.617412 112.462486 77.525389 54.472504 440.822812 365.802839 285.183341 242.384754 167.800553
95.400000 456.014398 331.194913 252.141651 201.787863 170.999522 151.704339 112.529825 77.575135 54.510536 441.052992 365.995981 285.336612 242.516818 167.895549
95.450000 456.251950 331.370859 252.278482 201.899714 171.096063 151.791264 112.597163 77.624881 54.548568 441.283167 366.189118 285.489880 242.648879 167.990544
95.500000 456.489497 331.546801 252.415310 202.011564 171.192601 151.878188 112.664500 77.674626 54.586600 441.513336 366.382251 285.643144 242.780937 168.085537
95.550000 456.727038 331.722738 252.552135 202.123410 171.289138 151.965110 112.731836 77.724370 54.624631 441.743501 366.575379 285.796405 242.912992 168.180528
95.600000 456.964574 331.898672 252.688958 202.235255 171.385673 152.052030 112.799171 77.774113 54.662662 441.973660 366.768504 285.949663 243.045045 168.275518
95.650000 457.202104 332.074602 252.825777 202.347097 171.482206 152.138949 112.866505 77.823855 54.700693 442.203813 366.961623 286.102917 243.177095 168.370505
95.700000 457.439629 332.250528 252.962593 202.458937 171.578737 152.225866 112.933837 77.873597 54.738723 442.433962 367.154739 286.256168 243.309142 168.465491
95.750000 457.677149 332.426450 253.099406 202.570775 171.675266 152.312782 113.001169 77.923339 54.776753 442.664105 367.347850 286.409416 243.441186 168.560474
95.800000 457.914662 332.602368 253.236217 202.682610 171.771793 152.399695 113.068499 77.973079 54.814782 442.894242 367.540956 286.562660 243.573227 168.655456
95.850000 458.152171 332.778282 253.373024 202.794443 171.868318 152.486608 113.135828 78.022819 54.852811 443.124375 367.734059 286.715901 243.705266 168.750436
95.900000 458.389674 332.954192 253.509829 202.906274 171.964842 152.573518 113.203156 78.072558 54.890839 443.354502 367.927157 286.869139 243.837302 168.845415
95.950000 458.627171 333.130098 253.646630 203.018103 172.061363 152.660427 113.270482 78.122296 54.928867 443.584624 368.120250 287.022373 243.969335 168.940391
96.000000 458.864663 333.306001 253.783429 203.129929 172.157883 152.747334 113.337808 78.172034 54.966895 443.814740 368.313340 287.175604 244.101365 169.035365
96.050000 459.102149 333.481899 253.920225 203.241753 172.254400 152.834240 113.405132 78.221771 55.004922 444.044852 368.506424 287.328832 244.233392 169.130338
96.100000 459.339630 333.657794 254.057018 203.353575 172.350916 152.921143 113.472456 78.271507 55.042949 444.274957 368.699505 287.482056 244.365417 169.225309
96.150000 459.577106 333.833685 254.193808 203.465394 172.447430 153.008046 113.539778 78.321243 55.080976 444.505058 368.892581 287.635277 244.497439 169.320278
96.200000 459.814576 334.009571 254.330595 203.577211 172.543942 153.094946 113.607099 78.370978 55.119002 444.735154 369.085653 287.788495 244.629458 169.415245
96.250000 460.052041 334.185454 254.467379 203.689026 172.640453 153.181845 113.674419 78.420712 55.157028 444.965244 369.278721 287.941709 244.761474 169.510210
96.300000 460.289500 334.361333 254.604161 203.800839 172.736961 153.268743 113.741737 78.470445 55.195053 445.195329 369.471784 288.094920 244.893487 169.605173
96.350000 460.526954 334.537208 254.740939 203.912649 172.833467 153.355638 113.809055 78.520178 55.233078 445.425408 369.664843 288.248128 245.025498 169.700135
96.400000 460.764402 334.713080 254.877714 204.024457 172.929972 153.442532 113.876371 78.569910 55.271102 445.655483 369.857897 288.401332 245.157506 169.795094
96.450000 461.001845 334.888947 255.014487 204.136263 173.026474 153.529425 113.943686 78.619642 55.309126 445.885552 370.050948 288.554533 245.289511 169.890052
96.500000 461.239282 335.064810 255.151257 204.248067 173.122975 153.616315 114.011000 78.669372 55.347150 446.115616 370.243994 288.707731 245.421513 169.985008
96.550000 461.476714 335.240670 255.288023 204.359868 173.219474 153.703204 114.078313 78.719102 55.385173 446.345674 370.437035 288.860925 245.553513 170.079962
96.600000 461.714140 335.416525 255.424787 204.471667 173.315971 153.790092 114.145625 78.768831 55.423196 446.575727 370.630073 289.014117 245.685509 170.174914
96.650000 461.951561 335.592377 255.561548 204.583464 173.412466 153.876978 114.212936 78.818560 55.461218 446.805776 370.823106 289.167304 245.817503 170.269865
96.700000 462.188977 335.768225 255.698306 204.695258 173.508960 153.963862 114.280245 78.868288 55.499240 447.035818 371.016134 289.320489 245.949495 170.364814
96.750000 462.426387 335.944069 255.835062 204.807050 173.605451 154.050745 114.347554 78.918015 55.537262 447.265856 371.209159 289.473670 246.081483 170.459760
96.800000 462.663792 336.119909 255.971814 204.918840 173.701940 154.137625 114.414861 78.967742 55.575283 447.495888 371.402179 289.626848 246.213469 170.554705
96.850000 462.901191 336.295746 256.108563 205.030628 173.798428 154.224505 114.482167 79.017467 55.613304 447.725916 371.595195 289.780023 246.345452 170.649648
96.900000 463.138585 336.471578 256.245310 205.142413 173.894914 154.311382 114.549472 79.067192 55.651324 447.955938 371.788206 289.933194 246.477432 170.744590
96.950000 463.375974 336.647407 256.382054 205.254197 173.991398 154.398258 114.616776 79.116917 55.689344 448.185954 371.981213 290.086362 246.609409 170.839529
97.000000 463.613357 336.823231 256.518794 205.365977 174.087880 154.485133 114.684079 79.166640 55.727364 448.415966 372.174216 290.239527 246.741384 170.934467
97.050000 463.850735 336.999052 256.655532 205.477756 174.184360 154.572006 114.751380 79.216363 55.765383 448.645972 372.367215 290.392688 246.873356 171.029402
97.100000 464.088107 337.174869 256.792267 205.589532 174.280838 154.658877 114.818681 79.266086 55.803402 448.875973 372.560209 290.545846 247.005325 171.124336
97.150000 464.325474 337.350682 256.928999 205.701307 174.377314 154.745746 114.885980 79.315807 55.841420 449.105969 372.753199 290.699001 247.137291 171.219268
97.200000 464.562836 337.526492 257.065729 205.813079 174.473789 154.832614 114.953278 79.365528 55.879438 449.335959 372.946185 290.852153 247.269255 171.314199
97.250000 464.800192 337.702297 257.202455 205.924848 174.570262 154.919480 115.020575 79.415248 55.917456 449.565945 373.139166 291.005301 247.401216 171.409127
97.300000 465.037543 337.878099 257.339179 206.036616 174.666732 155.006345 115.087871 79.464968 55.955473 449.795925 373.332144 291.158446 247.533174 171.504054
97.350000 465.274888 338.053896 257.475899 206.148381 174.763201 155.093208 115.155166 79.514687 55.993490 450.025900 373.525116 291.311588 247.665129 171.598979
97.400000 465.512228 338.229690 257.612617 206.260144 174.859668 155.180069 115.222459 79.564405 56.031506 450.255870 373.718085 291.464726 247.797082 171.693902
97.450000 465.749563 338.405480 257.749332 206.371904 174.956134 155.266929 115.289752 79.614122 56.069522 450.485835 373.911049 291.617861 247.929031 171.788823
97.500000 465.986892 338.581267 257.886044 206.483663 175.052597 155.353787 115.357043 79.663839 56.107538 450.715794 374.104010 291.770993 248.060979 171.883742
97.550000 466.224216 338.757049 258.022753 206.595419 175.149059 155.440644 115.424333 79.713555 56.145553 450.945748 374.296965 291.924122 248.192923 171.978660
97.600000 466.461534 338.932827 258.159460 206.707173 175.245518 155.527499 115.491622 79.763270 56.183568 451.175697 374.489917 292.077247 248.324864 172.073575
97.650000 466.698847 339.108602 258.296163 206.818925 175.341976 155.614352 115.558910 79.812985 56.221582 451.405641 374.682864 292.230369 248.456803 172.168489
97.700000 466.936155 339.284373 258.432864 206.930674 175.438432 155.701204 115.626197 79.862699 56.259596 451.635580 374.875807 292.383488 248.588739 172.263401
97.750000 467.173458 339.460140 258.569561 207.042421 175.534886 155.788054 115.693483 79.912412 56.297609 451.865514 375.068746 292.536604 248.720673 172.358311
97.800000 467.410755 339.635903 258.706256 207.154166 175.631338 155.874902 115.760767 79.962124 56.335622 452.095442 375.261681 292.689716 248.852604 172.453220
97.850000 467.648047 339.811663 258.842948 207.265909 175.727788 155.961749 115.828050 80.011836 56.373635 452.325365 375.454611 292.842825 248.984531 172.548126
97.900000 467.885333 339.987418 258.979638 207.377650 175.824237 156.048594 115.895333 80.061547 56.411647 452.555283 375.647537 292.995931 249.116457 172.643031
97.950000 468.122614 340.163170 259.116324 207.489388 175.920684 156.135438 115.962614 80.111258 56.449659 452.785196 375.840459 293.149033 249.248379 172.737934
98.000000 468.359890 340.338918 259.253007 207.601124 176.017128 156.222280 116.029894 80.160968 56.487671 453.015104 376.033377 293.302132 249.380299 172.832835
98.050000 468.597160 340.514662 259.389688 207.712858 176.113571 156.309120 116.097173 80.210677 56.525682 453.245006 376.226290 293.455228 249.512216 172.927735
98.100000 468.834425 340.690403 259.526366 207.824590 176.210012 156.395959 116.164451 80.260385 56.563693 453.474904 376.419199 293.608321 249.644130 173.022632
98.150000 469.071685 340.866139 259.663041 207.936319 176.306452 156.482796 116.231727 80.310093 56.601703 453.704796 376.612104 293.761411 249.776042 173.117528
98.200000 469.308939 341.041872 259.799713 208.048046 176.402889 156.569632 116.299003 80.359800 56.639713 453.934683 376.805005 293.914497 249.907950 173.212422
98.250000 469.546188 341.217601 259.936382 208.159771 176.499325 156.656466 116.366277 80.409506 56.677722 454.164565 376.997901 294.067580 250.039857 173.307314
98.300000 469.783432 341.393326 260.073049 208.271494 176.595758 156.743298 116.433550 80.459212 56.715732 454.394442 377.190793 294.220660 250.171760 173.402204
98.350000 470.020671 341.569047 260.209712 208.383214 176.692190 156.830129 116.500822 80.508917 56.753740 454.624314 377.383681 294.373736 250.303661 173.497093
98.400000 470.257904 341.744765 260.346373 208.494933 176.788620 156.916958 116.568093 80.558621 56.791749 454.854180 377.576565 294.526810 250.435559 173.591980
98.450000 470.495132 341.920478 260.483031 208.606649 176.885049 157.003785 116.635363 80.608324 56.829756 455.084042 377.769445 294.679880 250.567454 173.686864
98.500000 470.732354 342.096188 260.619686 208.718363 176.981475 157.090611 116.702632 80.658027 56.867764 455.313898 377.962320 294.832947 250.699346 173.781748
98.550000 470.969571 342.271895 260.756339 208.830074 177.077899 157.177435 116.769900 80.707729 56.905771 455.543749 378.155191 294.986010 250.831236 173.876629
98.600000 471.206783 342.447597 260.892988 208.941784 177.174322 157.264258 116.837166 80.757431 56.943778 455.773596 378.348058 295.139070 250.963123 173.971508
98.650000 471.443990 342.623295 261.029635 209.053491 177.270743 157.351079 116.904432 80.807132 56.981784 456.003436 378.540921 295.292128 251.095008 174.066386
98.700000 471.681191 342.798990 261.166279 209.165196 177.367162 157.437899 116.971696 80.856832 57.019790 456.233272 378.733779 295.445182 251.226889 174.161262
98.750000 471.918387 342.974681 261.302920 209.276899 177.463579 157.524717 117.038959 80.906531 57.057795 456.463103 378.926633 295.598232 251.358768 174.256136
98.800000 472.155578 343.150368 261.439558 209.388599 177.559994 157.611533 117.106221 80.956230 57.095800 456.692929 379.119483 295.751280 251.490645 174.351008
98.850000 472.392763 343.326052 261.576193 209.500298 177.656408 157.698348 117.173482 81.005928 57.133805 456.922749 379.312329 295.904324 251.622518 174.445879
98.900000 472.629944 343.501732 261.712826 209.611994 177.752820 157.785161 117.240742 81.055625 57.171809 457.152565 379.505171 296.057365 251.754389 174.540748
98.950000 472.867119 343.677408 261.849455 209.723688 177.849229 157.871972 117.308001 81.105322 57.209813 457.382375 379.698009 296.210403 251.886257 174.635614
99.000000 473.104288 343.853080 261.986082 209.835380 177.945637 157.958782 117.375258 81.155018 57.247817 457.612180 379.890842 296.363437 252.018123 174.730480
99.050000 473.341453 344.028748 262.122706 209.947069 178.042044 158.045590 117.442515 81.204713 57.285820 457.841981 380.083671 296.516469 252.149985 174.825343
99.100000 473.578612 344.204413 262.259328 210.058757 178.138448 158.132397 117.509770 81.254408 57.323822 458.071776 380.276496 296.669497 252.281846 174.920204
99.150000 473.815766 344.380074 262.395946 210.170442 178.234850 158.219202 117.577024 81.304101 57.361825 458.301566 380.469317 296.822522 252.413703 175.015064
99.200000 474.052914 344.555731 262.532562 210.282125 178.331251 158.306006 117.644277 81.353795 57.399827 458.531351 380.662133 296.975544 252.545558 175.109922
99.250000 474.290057 344.731384 262.669175 210.393805 178.427650 158.392808 117.711529 81.403487 57.437828 458.761131 380.854946 297.128562 252.677410 175.204778
99.300000 474.527195 344.907034 262.805785 210.505484 178.524047 158.479608 117.778780 81.453179 57.475829 458.990905 381.047754 297.281578 252.809259 175.299633
99.350000 474.764328 345.082679 262.942392 210.617160 178.620442 158.566407 117.846030 81.502870 57.513830 459.220675 381.240558 297.434590 252.941106 175.394485
99.400000 475.001456 345.258321 263.078997 210.728835 178.716836 158.653204 117.913278 81.552561 57.551830 459.450440 381.433358 297.587599 253.072950 175.489336
99.450000 475.238578 345.433960 263.215598 210.840507 178.813227 158.740000 117.980526 81.602250 57.589830 459.680199 381.626154 297.740604 253.204791 175.584185
99.500000 475.475695 345.609594 263.352197 210.952176 178.909617 158.826794 118.047772 81.651940 57.627829 459.909954 381.818945 297.893607 253.336629 175.679032
99.550000 475.712807 345.785225 263.488793 211.063844 179.006005 158.913586 118.115018 81.701628 57.665828 460.139703 382.011733 298.046606 253.468465 175.773878
99.600000 475.949914 345.960852 263.625387 211.175509 179.102391 159.000377 118.182262 81.751316 57.703827 460.369448 382.204516 298.199602 253.600299 175.868722
99.650000 476.187015 346.136476 263.761977 211.287173 179.198775 159.087166 118.249505 81.801003 57.741825 460.599187 382.397295 298.352595 253.732129 175.963564
99.700000 476.424111 346.312095 263.898565 211.398834 179.295158 159.173954 118.316747 81.850689 57.779823 460.828921 382.590070 298.505585 253.863957 176.058404
